,id,date,amount
102904,18208,2015-07-22,105.0
102905,18208,2013-10-18,91.0
102906,18208,2010-08-28,103.0
102907,18208,2015-10-15,86.0
102908,18209,2015-07-18,46.0
102909,18209,2012-01-18,84.0
102910,18209,2013-12-12,64.0
102911,18209,2015-05-03,96.0
102912,18209,2011-12-27,78.0
102913,18210,2015-07-10,98.0
102914,18210,2014-04-13,70.0
102915,18210,2011-05-11,102.0
102916,18211,2016-08-08,112.0
102917,18211,2015-12-25,91.0
102918,18211,2014-03-07,87.0
102919,18211,2015-09-27,107.0
102920,18211,2011-07-16,114.0
102921,18211,2015-10-16,95.0
102922,18211,2016-07-23,81.0
102923,18212,2015-07-24,156.0
102924,18212,2012-05-02,93.0
102925,18212,2013-02-12,123.0
102926,18212,2015-01-29,122.0
102927,18212,2015-03-04,97.0
102928,18212,2013-08-20,61.0
102929,18212,2015-04-13,108.0
102930,18212,2013-03-12,129.0
102931,18213,2016-01-27,98.0
102932,18213,2015-01-12,95.0
102933,18213,2014-03-02,82.0
102934,18213,2010-07-15,92.0
102935,18213,2014-08-30,50.0
102936,18213,2014-06-21,57.0
102937,18213,2015-06-04,100.0
102938,18213,2012-11-22,99.0
102939,18214,2017-09-11,105.0
102940,18214,2014-12-25,156.0
102941,18214,2012-03-11,150.0
102942,18214,2012-07-03,121.0
102943,18214,2016-02-11,154.0
102944,18214,2013-04-12,121.0
102945,18214,2010-12-12,114.0
102946,18215,2016-01-04,65.0
102947,18215,2011-06-13,96.0
102948,18215,2013-08-20,89.0
102949,18215,2014-01-31,83.0
102950,18215,2010-10-17,91.0
102951,18215,2015-07-19,99.0
102952,18215,2011-05-04,72.0
102953,18215,2015-06-24,92.0
102954,18215,2010-06-30,99.0
102955,18215,2012-03-06,95.0
102956,18216,2016-03-15,91.0
102957,18216,2014-03-07,101.0
102958,18216,2011-09-26,136.0
102959,18217,2015-01-15,112.0
102960,18217,2012-02-16,113.0
102961,18217,2012-10-14,58.0
102962,18217,2013-01-11,53.0
102963,18217,2014-10-07,67.0
102964,18217,2011-07-28,84.0
102965,18217,2013-05-28,73.0
102966,18217,2010-12-23,93.0
102967,18217,2013-10-16,86.0
102968,18218,2016-06-17,88.0
102969,18218,2013-03-05,121.0
102970,18218,2011-02-06,94.0
102971,18219,2015-11-07,112.0
102972,18219,2012-11-01,73.0
102973,18219,2012-12-28,107.0
102974,18219,2014-04-02,102.0
102975,18220,2014-05-31,79.0
102976,18220,2011-06-20,56.0
102977,18220,2012-04-19,60.0
102978,18220,2012-07-21,60.0
102979,18220,2013-11-23,44.0
102980,18221,2017-07-21,112.0
102981,18221,2017-04-07,61.0
102982,18221,2015-01-25,90.0
102983,18221,2012-10-12,90.0
102984,18221,2013-12-22,69.0
102985,18222,2015-10-10,114.0
102986,18222,2010-09-11,109.0
102987,18222,2014-11-18,107.0
102988,18222,2010-10-04,116.0
102989,18223,2015-02-04,89.0
102990,18223,2014-12-28,86.0
102991,18223,2013-04-07,84.0
102992,18223,2014-02-06,80.0
102993,18224,2014-11-28,67.0
102994,18224,2013-04-30,80.0
102995,18225,2016-09-14,69.0
102996,18225,2011-05-20,94.0
102997,18225,2011-11-19,83.0
102998,18225,2011-01-07,101.0
102999,18225,2012-01-18,115.0
103000,18225,2015-09-04,92.0
103001,18225,2013-01-31,90.0
103002,18226,2015-08-03,93.0
103003,18226,2012-07-27,85.0
103004,18226,2010-10-24,72.0
103005,18227,2014-11-05,69.0
103006,18228,2016-05-19,106.0
103007,18228,2015-05-26,71.0
103008,18228,2011-08-20,98.0
103009,18229,2017-01-06,98.0
103010,18230,2016-06-28,76.0
103011,18230,2011-02-03,94.0
103012,18230,2011-05-07,82.0
103013,18230,2011-11-25,48.0
103014,18230,2010-12-08,81.0
103015,18231,2014-10-02,73.0
103016,18231,2013-11-08,84.0
103017,18231,2012-06-16,58.0
103018,18231,2011-10-21,65.0
103019,18231,2013-05-26,110.0
103020,18232,2014-02-27,72.0
103021,18232,2011-10-05,48.0
103022,18232,2011-12-16,82.0
103023,18232,2011-05-16,83.0
103024,18232,2012-01-30,74.0
103025,18232,2011-08-18,94.0
103026,18233,2014-09-28,122.0
103027,18233,2014-06-08,91.0
103028,18233,2014-03-08,136.0
103029,18234,2015-05-07,131.0
103030,18234,2012-03-06,91.0
103031,18234,2015-05-05,135.0
103032,18235,2015-10-19,69.0
103033,18235,2011-10-30,84.0
103034,18235,2015-05-13,67.0
103035,18236,2017-01-16,99.0
103036,18236,2014-11-27,63.0
103037,18236,2014-08-08,107.0
103038,18236,2016-04-21,106.0
103039,18236,2013-05-08,72.0
103040,18236,2010-07-30,76.0
103041,18236,2011-07-09,77.0
103042,18237,2014-09-25,126.0
103043,18237,2012-08-31,86.0
103044,18237,2010-09-10,83.0
103045,18237,2011-04-20,101.0
103046,18237,2012-04-03,66.0
103047,18237,2012-11-12,81.0
103048,18237,2014-03-12,93.0
103049,18237,2012-11-09,137.0
103050,18237,2014-09-12,115.0
103051,18237,2012-12-11,74.0
103052,18238,2015-03-31,146.0
103053,18238,2011-08-06,115.0
103054,18238,2010-06-16,95.0
103055,18238,2012-11-19,81.0
103056,18238,2010-10-18,87.0
103057,18238,2011-02-18,99.0
103058,18238,2015-01-14,97.0
103059,18239,2017-06-08,107.0
103060,18239,2012-04-27,116.0
103061,18239,2011-04-09,100.0
103062,18239,2015-12-18,74.0
103063,18239,2016-10-16,88.0
103064,18239,2011-10-13,114.0
103065,18239,2017-05-18,75.0
103066,18239,2012-10-04,124.0
103067,18239,2012-10-06,104.0
103068,18240,2015-01-30,96.0
103069,18240,2014-09-05,64.0
103070,18240,2012-12-02,67.0
103071,18240,2014-12-31,150.0
103072,18240,2011-11-09,106.0
103073,18241,2013-09-04,114.0
103074,18241,2011-05-03,77.0
103075,18241,2013-06-01,69.0
103076,18241,2012-12-10,113.0
103077,18241,2012-02-12,81.0
103078,18241,2012-12-21,68.0
103079,18241,2010-11-18,27.0
103080,18242,2017-08-29,97.0
103081,18242,2014-08-03,97.0
103082,18242,2017-07-31,120.0
103083,18242,2015-08-23,66.0
103084,18243,2016-03-22,84.0
103085,18243,2012-05-29,83.0
103086,18243,2011-09-19,100.0
103087,18243,2014-01-18,85.0
103088,18243,2014-06-15,106.0
103089,18243,2015-10-12,54.0
103090,18243,2012-07-31,116.0
103091,18243,2015-04-04,144.0
103092,18243,2011-05-19,110.0
103093,18243,2012-03-20,94.0
103094,18244,2015-09-24,76.0
103095,18244,2015-07-25,64.0
103096,18244,2015-07-15,85.0
103097,18244,2014-12-06,78.0
103098,18244,2014-02-02,96.0
103099,18244,2014-05-17,87.0
103100,18244,2012-12-19,89.0
103101,18245,2016-02-23,132.0
103102,18245,2012-06-11,87.0
103103,18245,2015-08-18,108.0
103104,18245,2011-06-22,107.0
103105,18246,2014-06-19,125.0
103106,18246,2013-07-18,90.0
103107,18247,2015-12-12,64.0
103108,18247,2014-03-31,118.0
103109,18247,2014-04-27,61.0
103110,18247,2010-12-16,74.0
103111,18247,2013-03-17,82.0
103112,18247,2014-04-01,60.0
103113,18248,2016-03-12,61.0
103114,18248,2011-09-13,87.0
103115,18248,2010-11-10,125.0
103116,18248,2014-07-22,134.0
103117,18248,2014-11-05,129.0
103118,18248,2012-01-24,110.0
103119,18248,2010-12-11,93.0
103120,18248,2013-10-07,108.0
103121,18248,2014-09-18,126.0
103122,18249,2016-10-22,77.0
103123,18249,2011-02-09,99.0
103124,18249,2014-05-28,103.0
103125,18249,2013-09-04,94.0
103126,18249,2011-09-20,85.0
103127,18249,2016-03-04,83.0
103128,18249,2016-10-29,104.0
103129,18250,2016-09-15,131.0
103130,18251,2016-08-11,117.0
103131,18251,2015-12-05,97.0
103132,18251,2016-07-30,106.0
103133,18251,2011-03-17,117.0
103134,18252,2016-04-29,81.0
103135,18252,2012-10-25,80.0
103136,18253,2015-11-27,107.0
103137,18253,2010-09-06,99.0
103138,18253,2011-06-24,81.0
103139,18253,2011-06-30,82.0
103140,18253,2013-12-03,95.0
103141,18254,2016-08-02,73.0
103142,18254,2014-07-29,67.0
103143,18255,2016-08-06,106.0
103144,18255,2014-07-06,91.0
103145,18255,2010-11-07,97.0
103146,18255,2012-10-24,96.0
103147,18255,2014-01-14,122.0
103148,18256,2015-08-13,70.0
103149,18256,2012-09-23,57.0
103150,18256,2011-07-20,111.0
103151,18256,2013-05-22,99.0
103152,18256,2013-07-13,65.0
103153,18256,2012-08-10,62.0
103154,18256,2011-10-21,72.0
103155,18257,2016-05-21,82.0
103156,18257,2015-04-12,102.0
103157,18257,2011-08-22,92.0
103158,18257,2014-11-19,68.0
103159,18257,2013-03-24,89.0
103160,18257,2011-08-30,80.0
103161,18258,2015-06-27,136.0
103162,18258,2012-08-31,82.0
103163,18258,2010-07-26,85.0
103164,18258,2011-04-30,90.0
103165,18258,2012-01-15,94.0
103166,18258,2012-04-09,139.0
103167,18259,2015-05-24,60.0
103168,18260,2015-04-23,81.0
103169,18260,2015-01-31,118.0
103170,18260,2013-11-28,104.0
103171,18260,2013-06-20,83.0
103172,18260,2014-08-24,91.0
103173,18260,2013-12-07,81.0
103174,18261,2014-11-27,87.0
103175,18261,2010-09-29,104.0
103176,18262,2017-02-22,109.0
103177,18262,2014-10-29,117.0
103178,18262,2014-08-09,100.0
103179,18262,2016-01-31,66.0
103180,18262,2012-12-13,108.0
103181,18262,2016-03-20,78.0
103182,18262,2013-02-05,69.0
103183,18263,2017-02-26,76.0
103184,18263,2012-02-10,73.0
103185,18263,2014-03-21,46.0
103186,18263,2013-09-02,92.0
103187,18263,2014-05-25,92.0
103188,18263,2012-12-16,87.0
103189,18263,2012-01-12,71.0
103190,18263,2012-01-05,92.0
103191,18263,2013-12-07,114.0
103192,18263,2017-02-22,88.0
103193,18264,2016-04-01,84.0
103194,18264,2015-02-16,58.0
103195,18264,2011-01-17,87.0
103196,18264,2011-01-18,99.0
103197,18264,2013-08-18,63.0
103198,18264,2012-08-24,94.0
103199,18264,2013-11-18,85.0
103200,18265,2016-06-14,111.0
103201,18265,2013-12-27,81.0
103202,18265,2012-02-23,89.0
103203,18265,2013-11-30,68.0
103204,18266,2015-03-24,107.0
103205,18266,2010-07-20,94.0
103206,18266,2013-10-15,117.0
103207,18266,2011-10-31,56.0
103208,18266,2015-01-23,82.0
103209,18266,2013-03-23,113.0
103210,18266,2014-11-30,98.0
103211,18267,2016-09-28,84.0
103212,18267,2013-12-26,130.0
103213,18267,2011-03-21,104.0
103214,18267,2015-04-09,80.0
103215,18267,2010-08-05,83.0
103216,18268,2014-07-31,70.0
103217,18268,2011-01-08,91.0
103218,18268,2012-08-14,107.0
103219,18268,2011-03-29,84.0
103220,18268,2012-08-15,105.0
103221,18269,2017-02-18,104.0
103222,18269,2012-09-11,103.0
103223,18269,2013-11-09,101.0
103224,18269,2012-11-13,109.0
103225,18270,2016-08-16,76.0
103226,18270,2016-02-16,48.0
103227,18270,2016-08-19,71.0
103228,18270,2016-07-14,102.0
103229,18270,2011-12-08,79.0
103230,18270,2014-06-07,90.0
103231,18270,2015-05-17,83.0
103232,18271,2016-04-10,81.0
103233,18271,2015-04-09,101.0
103234,18271,2014-04-29,111.0
103235,18272,2015-03-27,112.0
103236,18272,2013-03-25,68.0
103237,18272,2013-04-28,66.0
103238,18272,2011-01-13,38.0
103239,18272,2014-07-16,86.0
103240,18273,2015-07-23,61.0
103241,18273,2011-05-25,98.0
103242,18273,2011-10-22,80.0
103243,18273,2014-05-07,82.0
103244,18273,2015-03-13,104.0
103245,18273,2013-06-17,80.0
103246,18274,2015-07-08,134.0
103247,18274,2013-02-13,88.0
103248,18274,2010-12-09,111.0
103249,18274,2015-06-27,100.0
103250,18274,2013-09-24,104.0
103251,18274,2011-07-02,85.0
103252,18274,2014-09-13,77.0
103253,18274,2011-02-07,97.0
103254,18274,2014-09-07,95.0
103255,18274,2014-02-16,113.0
103256,18274,2013-02-20,111.0
103257,18275,2015-08-29,120.0
103258,18275,2015-01-31,106.0
103259,18275,2014-10-10,109.0
103260,18275,2010-10-20,64.0
103261,18276,2015-03-15,102.0
103262,18276,2011-02-17,58.0
103263,18277,2015-05-24,69.0
103264,18277,2010-08-09,126.0
103265,18277,2012-03-23,89.0
103266,18277,2011-10-17,98.0
103267,18277,2010-07-11,111.0
103268,18277,2014-05-29,106.0
103269,18278,2016-07-22,81.0
103270,18278,2011-01-17,83.0
103271,18278,2013-04-09,79.0
103272,18278,2015-07-27,84.0
103273,18278,2013-06-25,107.0
103274,18278,2014-02-17,66.0
103275,18278,2012-05-23,128.0
103276,18278,2013-10-07,77.0
103277,18278,2013-01-26,81.0
103278,18279,2014-07-20,63.0
103279,18279,2010-11-18,51.0
103280,18279,2012-11-03,134.0
103281,18279,2011-03-20,78.0
103282,18279,2012-11-19,104.0
103283,18280,2015-01-29,55.0
103284,18280,2010-07-12,80.0
103285,18281,2015-11-16,83.0
103286,18281,2013-03-08,103.0
103287,18281,2013-08-16,116.0
103288,18281,2012-06-01,81.0
103289,18281,2015-01-08,105.0
103290,18281,2013-01-28,108.0
103291,18281,2013-05-16,92.0
103292,18282,2015-09-29,103.0
103293,18282,2010-06-20,113.0
103294,18282,2011-06-29,89.0
103295,18283,2016-06-24,100.0
103296,18283,2016-01-06,80.0
103297,18284,2014-10-07,93.0
103298,18284,2011-05-15,92.0
103299,18284,2014-08-04,104.0
103300,18284,2012-10-25,83.0
103301,18284,2014-04-04,102.0
103302,18284,2012-01-09,114.0
103303,18284,2011-10-16,81.0
103304,18284,2011-05-21,109.0
103305,18284,2011-02-07,125.0
103306,18285,2015-11-30,68.0
103307,18285,2013-01-18,103.0
103308,18285,2012-04-20,95.0
103309,18285,2012-01-05,103.0
103310,18285,2015-08-05,97.0
103311,18285,2011-05-15,59.0
103312,18285,2014-08-03,77.0
103313,18285,2015-09-20,97.0
103314,18285,2015-06-20,101.0
103315,18285,2012-08-31,101.0
103316,18285,2013-06-02,56.0
103317,18285,2015-10-19,92.0
103318,18286,2017-06-16,79.0
103319,18286,2014-04-18,84.0
103320,18286,2016-07-19,103.0
103321,18286,2012-10-10,127.0
103322,18286,2010-07-21,93.0
103323,18287,2014-04-17,41.0
103324,18288,2016-09-02,60.0
103325,18288,2012-07-26,68.0
103326,18288,2013-06-28,86.0
103327,18288,2014-08-24,68.0
103328,18288,2014-06-09,78.0
103329,18289,2017-03-30,77.0
103330,18289,2012-08-28,71.0
103331,18289,2017-01-06,103.0
103332,18289,2015-03-13,54.0
103333,18289,2012-06-19,100.0
103334,18289,2014-07-08,108.0
103335,18290,2016-05-19,60.0
103336,18290,2016-01-10,68.0
103337,18290,2014-12-09,75.0
103338,18291,2017-01-22,124.0
103339,18291,2013-06-22,79.0
103340,18291,2010-12-28,135.0
103341,18291,2015-03-23,84.0
103342,18291,2014-04-07,88.0
103343,18291,2016-04-09,78.0
103344,18291,2013-01-14,81.0
103345,18291,2014-07-29,77.0
103346,18291,2010-08-31,72.0
103347,18291,2016-05-13,111.0
103348,18292,2012-12-25,97.0
103349,18292,2012-01-12,89.0
103350,18292,2012-06-16,123.0
103351,18292,2011-05-18,103.0
103352,18292,2012-04-13,98.0
103353,18292,2010-12-10,103.0
103354,18293,2015-04-17,71.0
103355,18293,2011-09-30,90.0
103356,18293,2015-03-23,77.0
103357,18293,2010-08-24,58.0
103358,18293,2013-10-13,110.0
103359,18293,2012-10-18,80.0
103360,18293,2015-03-28,117.0
103361,18293,2013-01-08,86.0
103362,18294,2015-07-10,52.0
103363,18295,2014-12-03,104.0
103364,18295,2013-07-31,117.0
103365,18295,2011-07-29,129.0
103366,18295,2014-05-13,103.0
103367,18296,2017-02-22,116.0
103368,18296,2012-12-04,59.0
103369,18296,2014-05-03,57.0
103370,18296,2011-04-23,78.0
103371,18297,2015-10-20,113.0
103372,18297,2012-10-21,73.0
103373,18297,2014-07-02,105.0
103374,18297,2014-09-04,65.0
103375,18297,2011-05-18,102.0
103376,18297,2012-01-11,104.0
103377,18297,2012-11-28,75.0
103378,18297,2013-10-06,92.0
103379,18297,2011-07-29,134.0
103380,18298,2015-09-12,95.0
103381,18298,2010-12-31,75.0
103382,18298,2012-02-07,91.0
103383,18298,2015-02-02,62.0
103384,18298,2011-02-14,118.0
103385,18298,2012-10-31,125.0
103386,18298,2013-10-09,81.0
103387,18298,2012-01-25,91.0
103388,18298,2014-11-21,107.0
103389,18299,2016-01-23,107.0
103390,18299,2014-11-18,112.0
103391,18299,2010-06-07,53.0
103392,18299,2011-01-04,96.0
103393,18299,2012-02-17,89.0
103394,18299,2012-08-26,86.0
103395,18300,2016-05-30,76.0
103396,18300,2011-06-01,82.0
103397,18300,2012-06-04,86.0
103398,18300,2012-03-23,94.0
103399,18300,2011-05-20,95.0
103400,18300,2015-05-09,98.0
103401,18300,2012-10-17,95.0
103402,18300,2015-01-31,96.0
103403,18301,2015-08-10,93.0
103404,18301,2010-10-22,128.0
103405,18301,2013-03-08,91.0
103406,18301,2013-08-23,106.0
103407,18301,2011-02-10,40.0
103408,18301,2011-01-26,67.0
103409,18301,2012-01-02,131.0
103410,18301,2012-06-27,110.0
103411,18301,2012-01-16,82.0
103412,18302,2017-01-06,89.0
103413,18302,2013-08-20,65.0
103414,18302,2013-09-08,97.0
103415,18302,2011-07-13,92.0
103416,18302,2015-12-21,112.0
103417,18302,2012-10-29,109.0
103418,18302,2014-08-02,72.0
103419,18303,2014-09-13,91.0
103420,18304,2016-03-29,99.0
103421,18304,2013-09-25,97.0
103422,18304,2014-07-09,80.0
103423,18304,2012-10-22,95.0
103424,18304,2015-01-08,123.0
103425,18304,2014-02-12,106.0
103426,18304,2015-01-30,78.0
103427,18305,2015-01-16,93.0
103428,18305,2010-08-22,73.0
103429,18305,2014-09-07,51.0
103430,18305,2014-03-05,93.0
103431,18305,2010-09-23,20.0
103432,18305,2013-09-12,52.0
103433,18305,2011-08-04,81.0
103434,18306,2013-09-03,82.0
103435,18306,2010-07-12,66.0
103436,18306,2011-01-04,123.0
103437,18306,2011-02-18,104.0
103438,18307,2016-03-07,74.0
103439,18307,2013-03-16,44.0
103440,18307,2012-11-09,59.0
103441,18307,2014-02-06,40.0
103442,18308,2015-10-29,95.0
103443,18308,2011-12-25,122.0
103444,18308,2013-07-26,64.0
103445,18308,2011-03-12,94.0
103446,18308,2015-09-06,99.0
103447,18309,2015-11-08,76.0
103448,18309,2012-04-04,76.0
103449,18309,2010-07-19,65.0
103450,18309,2010-08-21,86.0
103451,18309,2012-10-13,92.0
103452,18309,2015-11-30,89.0
103453,18309,2015-07-25,60.0
103454,18309,2015-10-30,53.0
103455,18309,2012-03-25,51.0
103456,18309,2014-11-17,84.0
103457,18309,2012-06-21,90.0
103458,18310,2013-08-21,80.0
103459,18310,2011-10-12,107.0
103460,18310,2011-11-18,124.0
103461,18310,2012-01-21,102.0
103462,18310,2010-12-27,99.0
103463,18310,2013-06-11,83.0
103464,18310,2011-06-20,131.0
103465,18310,2010-12-23,101.0
103466,18310,2013-08-27,117.0
103467,18311,2017-04-20,90.0
103468,18311,2011-09-06,107.0
103469,18311,2016-09-09,92.0
103470,18312,2016-06-27,111.0
103471,18312,2015-07-26,123.0
103472,18312,2015-10-09,112.0
103473,18312,2015-04-30,90.0
103474,18312,2015-04-13,80.0
103475,18312,2014-03-26,118.0
103476,18312,2011-06-30,74.0
103477,18313,2016-03-12,102.0
103478,18313,2013-10-25,118.0
103479,18313,2012-09-29,108.0
103480,18313,2015-11-11,88.0
103481,18314,2015-12-24,118.0
103482,18314,2011-03-20,124.0
103483,18314,2011-01-14,116.0
103484,18314,2014-05-11,88.0
103485,18314,2013-03-09,116.0
103486,18314,2012-04-03,136.0
103487,18314,2014-09-18,94.0
103488,18314,2015-04-04,116.0
103489,18315,2016-07-20,104.0
103490,18315,2015-03-22,86.0
103491,18315,2010-08-18,95.0
103492,18315,2014-03-22,108.0
103493,18315,2015-06-10,92.0
103494,18315,2013-12-11,104.0
103495,18315,2014-05-21,82.0
103496,18316,2016-04-29,128.0
103497,18316,2014-05-10,106.0
103498,18316,2011-12-02,77.0
103499,18316,2013-03-09,102.0
103500,18316,2014-04-11,117.0
103501,18316,2011-07-21,110.0
103502,18316,2015-02-11,99.0
103503,18316,2014-12-16,82.0
103504,18316,2010-10-17,110.0
103505,18316,2013-01-26,107.0
103506,18316,2010-11-14,75.0
103507,18317,2015-11-07,63.0
103508,18317,2010-10-14,39.0
103509,18317,2011-06-02,61.0
103510,18317,2013-09-04,53.0
103511,18317,2012-07-15,64.0
103512,18318,2014-12-27,58.0
103513,18318,2013-06-22,84.0
103514,18318,2014-06-13,130.0
103515,18318,2011-11-15,53.0
103516,18318,2012-08-09,86.0
103517,18318,2010-07-16,93.0
103518,18318,2011-09-16,113.0
103519,18318,2010-10-25,107.0
103520,18319,2014-07-15,97.0
103521,18319,2011-10-26,89.0
103522,18319,2010-08-31,77.0
103523,18320,2015-04-24,104.0
103524,18320,2013-08-03,120.0
103525,18320,2011-05-20,125.0
103526,18320,2012-02-27,138.0
103527,18320,2013-02-09,135.0
103528,18320,2014-11-08,147.0
103529,18320,2014-03-27,101.0
103530,18320,2012-08-24,118.0
103531,18320,2013-04-20,141.0
103532,18320,2012-02-05,117.0
103533,18320,2013-07-30,105.0
103534,18321,2014-04-23,75.0
103535,18321,2010-10-17,75.0
103536,18321,2011-05-04,84.0
103537,18321,2013-04-08,26.0
103538,18321,2011-08-08,76.0
103539,18322,2016-03-19,103.0
103540,18322,2014-11-29,113.0
103541,18322,2012-01-02,114.0
103542,18322,2011-02-11,98.0
103543,18322,2015-05-17,63.0
103544,18323,2017-06-16,89.0
103545,18323,2011-01-14,87.0
103546,18324,2015-10-14,76.0
103547,18324,2013-11-15,52.0
103548,18324,2013-10-02,77.0
103549,18324,2015-04-25,68.0
103550,18324,2011-02-28,72.0
103551,18325,2016-04-29,71.0
103552,18325,2014-01-18,90.0
103553,18326,2016-03-31,80.0
103554,18326,2013-09-02,130.0
103555,18326,2013-12-08,84.0
103556,18326,2012-10-20,89.0
103557,18326,2011-09-02,120.0
103558,18326,2015-03-07,92.0
103559,18326,2011-03-13,81.0
103560,18326,2012-08-22,124.0
103561,18326,2015-04-26,121.0
103562,18327,2016-08-20,75.0
103563,18327,2015-10-21,60.0
103564,18327,2013-09-07,87.0
103565,18327,2012-06-07,85.0
103566,18328,2015-03-05,106.0
103567,18328,2013-11-14,85.0
103568,18328,2011-04-22,74.0
103569,18329,2016-10-03,73.0
103570,18329,2012-08-16,50.0
103571,18329,2013-09-15,71.0
103572,18329,2013-04-18,105.0
103573,18329,2010-06-15,81.0
103574,18329,2016-10-06,64.0
103575,18329,2012-02-19,84.0
103576,18330,2015-09-22,64.0
103577,18330,2010-12-16,58.0
103578,18330,2015-03-04,103.0
103579,18330,2012-05-03,82.0
103580,18330,2012-01-21,95.0
103581,18330,2013-12-23,45.0
103582,18330,2015-04-27,73.0
103583,18330,2013-12-29,98.0
103584,18330,2012-06-22,98.0
103585,18330,2013-05-03,112.0
103586,18331,2015-05-20,100.0
103587,18331,2011-01-08,99.0
103588,18331,2012-04-26,92.0
103589,18332,2016-07-25,98.0
103590,18333,2014-06-17,110.0
103591,18333,2012-08-15,62.0
103592,18333,2011-02-04,46.0
103593,18334,2014-02-23,88.0
103594,18334,2010-12-19,102.0
103595,18334,2011-04-29,107.0
103596,18335,2013-10-09,89.0
103597,18335,2012-11-24,69.0
103598,18335,2011-04-03,113.0
103599,18335,2012-10-06,88.0
103600,18335,2011-05-25,98.0
103601,18335,2013-06-01,72.0
103602,18335,2013-04-27,111.0
103603,18335,2011-08-14,50.0
103604,18335,2013-05-14,146.0
103605,18335,2010-07-20,104.0
103606,18336,2015-04-19,99.0
103607,18336,2011-08-30,85.0
103608,18336,2013-11-15,104.0
103609,18336,2010-12-21,118.0
103610,18336,2013-08-20,107.0
103611,18336,2013-03-08,149.0
103612,18336,2010-11-24,89.0
103613,18336,2011-08-19,77.0
103614,18336,2010-11-30,83.0
103615,18337,2014-10-05,72.0
103616,18337,2014-06-01,112.0
103617,18337,2012-11-10,64.0
103618,18338,2015-08-10,72.0
103619,18338,2011-09-16,119.0
103620,18338,2013-06-28,82.0
103621,18338,2015-04-07,82.0
103622,18338,2014-05-02,92.0
103623,18338,2010-08-23,37.0
103624,18338,2010-07-15,90.0
103625,18339,2015-07-30,88.0
103626,18340,2016-03-06,56.0
103627,18340,2012-11-22,45.0
103628,18340,2016-01-02,46.0
103629,18340,2011-01-22,53.0
103630,18340,2015-06-04,109.0
103631,18340,2010-10-21,77.0
103632,18340,2012-07-15,48.0
103633,18341,2016-04-02,56.0
103634,18341,2011-06-06,72.0
103635,18341,2016-03-17,78.0
103636,18341,2012-03-15,86.0
103637,18342,2015-01-18,50.0
103638,18342,2013-04-16,124.0
103639,18342,2011-09-05,100.0
103640,18342,2012-10-30,116.0
103641,18342,2013-05-22,129.0
103642,18343,2014-09-04,88.0
103643,18343,2014-01-27,39.0
103644,18343,2010-08-06,93.0
103645,18343,2011-10-09,86.0
103646,18343,2011-03-03,51.0
103647,18343,2012-03-24,62.0
103648,18343,2014-03-14,47.0
103649,18343,2011-09-18,59.0
103650,18343,2011-08-31,101.0
103651,18343,2014-06-18,53.0
103652,18344,2016-02-18,90.0
103653,18344,2013-01-22,122.0
103654,18344,2014-03-15,105.0
103655,18344,2016-02-17,63.0
103656,18344,2012-09-29,85.0
103657,18344,2012-12-23,76.0
103658,18344,2012-09-06,78.0
103659,18345,2016-03-21,149.0
103660,18345,2010-11-22,102.0
103661,18345,2012-10-19,116.0
103662,18346,2016-10-26,55.0
103663,18347,2014-08-03,118.0
103664,18347,2010-11-23,54.0
103665,18347,2014-06-03,74.0
103666,18347,2011-10-22,61.0
103667,18347,2011-07-02,92.0
103668,18347,2011-02-05,74.0
103669,18347,2011-01-10,103.0
103670,18348,2016-10-07,96.0
103671,18348,2011-09-27,102.0
103672,18348,2013-03-28,81.0
103673,18348,2015-02-03,91.0
103674,18348,2011-03-15,85.0
103675,18348,2012-01-24,72.0
103676,18349,2014-09-23,79.0
103677,18349,2012-12-09,107.0
103678,18349,2012-06-30,107.0
103679,18349,2010-07-18,120.0
103680,18349,2011-07-15,117.0
103681,18349,2013-11-27,115.0
103682,18349,2012-09-02,80.0
103683,18350,2016-09-07,106.0
103684,18350,2010-06-13,84.0
103685,18350,2014-02-05,103.0
103686,18350,2012-10-15,105.0
103687,18351,2017-11-26,72.0
103688,18351,2011-05-16,70.0
103689,18351,2012-10-02,94.0
103690,18352,2014-10-15,77.0
103691,18352,2013-01-10,98.0
103692,18352,2013-02-21,108.0
103693,18352,2011-04-23,73.0
103694,18352,2014-07-25,77.0
103695,18352,2014-05-10,96.0
103696,18352,2011-08-31,80.0
103697,18352,2012-11-06,79.0
103698,18352,2011-05-25,89.0
103699,18353,2015-10-05,105.0
103700,18353,2012-09-06,56.0
103701,18353,2010-06-28,86.0
103702,18353,2012-04-17,73.0
103703,18353,2011-09-01,86.0
103704,18354,2016-07-09,83.0
103705,18354,2014-02-16,58.0
103706,18354,2013-03-17,58.0
103707,18354,2011-07-19,50.0
103708,18354,2014-10-27,28.0
103709,18354,2016-07-09,81.0
103710,18355,2015-08-20,94.0
103711,18355,2012-05-25,88.0
103712,18356,2015-07-05,80.0
103713,18356,2010-10-04,70.0
103714,18356,2014-12-31,76.0
103715,18356,2015-05-03,90.0
103716,18357,2015-10-29,90.0
103717,18357,2014-01-08,78.0
103718,18357,2015-01-23,77.0
103719,18357,2012-04-12,87.0
103720,18357,2012-04-01,99.0
103721,18357,2013-01-04,123.0
103722,18357,2012-03-25,97.0
103723,18358,2016-05-09,136.0
103724,18358,2013-02-01,122.0
103725,18359,2016-04-22,98.0
103726,18359,2015-02-01,89.0
